SMILES,TotalEnergy
C[C@@H](CN)C(=O)N1CCC(N2CCC(NC(=O)[C@@H](O)N3CCOCC3)CC2)CC1,-106.808
CC1C[C@H](C(=O)NCCN2CCNC(=O)C2)[C@@H](C(=O)NCCN2CCNC(=O)C2)C1,-126.0706
O=C1C[C@@H](C(=O)N2CCOC[C@]3(CN(C(=O)c4ccc[n+]([O-])c4)CCO3)C2)CCN1,-116.995
O=C(NC1CCN(C2CCN(C(=O)c3nc4ncccn4n3)CC2)CC1)C(O)O,-119.6915
Cc1noc(CC(=O)NC[C@@H]2OC[C@@H]3CCN(C(=O)CC[C@@H](N)C(N)=O)C[C@@H]32)n1,-151.2261
C[C@H](CC(N)=O)C(=O)N1CCO[C@]2(COCCN(C(=O)[C@@H](C)n3ccnn3)C2)C1,-122.8252
COC(=O)CN1CCN(c2ccc(NC(=O)C(=O)NCC(=O)NCCO)cc2)CC1,-124.8088
C[C@H](C(=O)N1C[C@@H]2COC[C@H](C1)[C@@H]2NC(=O)c1cc(O)n[nH]1)N1CCN(C)CC1,-136.0215
NC(=O)c1ncccc1C(=O)N1CC[C@H]2CO[C@@H](CNC(=O)[C@H]3CNC(=O)C3)[C@H]2C1,-153.8428
CC(C=1C=CC=C(C#N)C1)N2CCN(CC2)C(=O)NC3CCCCC3,-107.205
Cc1[nH]ccc1C(=O)N1CCOC[C@@]2(C1)CN(C(=O)[C@@H](N)CCC(N)=O)CCO2,-122.9115
O=C(N[C@@H]1C[C@@H]2CC[C@H](C1)N2C(=O)COc1ccc(O)nn1)[C@H](O)N1CCOCC1,-113.4231
CCS(=O)(=O)N[C@H](C)C(=O)N1CCCC12CN(C(=O)CN1C(=O)C=CC1=O)C2,-131.3644
O=C1NC(=O)[C@@H](CC(=O)N2CCOC[C@@]3(C2)CN(C(=O)c2csnn2)CCO3)N1,-126.4062
O=C1C[C@@H](C(=O)N2CCO[C@@]3(COCCN(C(=O)Cn4ccccc4=O)C3)C2)CN1,-105.0578
C[C@@H]1CN(C(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)CC[C@@H]1N1CCN(C)CC1,-115.9468
C[C@@H](Nc1cnccn1)C(=O)N1CCOC[C@@]2(CN(C(=O)CNC(=N)N)CCO2)C1,-146.4077
NC(=O)[C@H](N)CCC(=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)/C=C\C(=O)NC1CC1)C2,-139.8132
CC(=O)N1CCN(CC(=O)N2CCC(N3CCC(NC(=O)CN)CC3)CC2)CC1,-112.299
C[C@](O)(CC(=O)O)CC(=O)N1CCO[C@]2(COCCN(C(=O)Cn3cccn3)C2)C1,-122.1216
CC(NC(=O)N1CCC(CC=2C=CC=CC2)C1)C3CCOCC3,-107.1566
CC[C@@H](C)[C@@H](O)C(=O)N1CC[C@H]2CO[C@@H](CNC(=O)CN(CCO)CCO)[C@H]2C1,-115.4824
CC[C@H](NC(C)=O)C(=O)N1CCO[C@@]2(COCCN(C(=O)Cn3cnnn3)C2)C1,-144.6511
O=C(CN1CCCN(CC1)C(=O)C=2C=CC=CC2)NCC3CCCO3,-112.6886
CN(C)CC(=O)N1CCOC[C@]2(C1)CN(C(=O)[C@@H](O)N1CCOCC1)CCO2,-99.9423
CNC(=O)CC(=O)N1C[C@@H]2COC[C@H](C1)[C@@H]2NC(=O)[C@H](O)NC(=O)OC(C)(C)C,-120.5527
CN1CCN(S(=O)(=O)N2CCN(CN3C(=O)N[C@@](C)(C4CC4)C3=O)CC2)CC1,-108.0304
CNC(=O)[C@@H]1CN(C(=O)C(=O)NC[C@@](C)(O)CN2CCOCC2)c2ccccc2O1,-112.7302
CC(SC1=NN=C(N)S1)C(=O)NC=2C=CC(=CC2)C(N)=O,-130.8441
C[C@H](C(=O)N1CCO[C@]2(COCCN(C(=O)[C@@H]3CCC(=O)NC3)C2)C1)n1cnnn1,-119.4021
COC=1C=CC2=C(C1)N(CC2C)C(=O)CC3CCNCC3,-114.4876
C[C@@H](C(=O)N[C@@H]1C[C@@H]2CC[C@H](C1)N2C(=O)c1cc(=O)n2[nH]nnc2n1)n1ccnn1,-122.9321
C[C@@]1(CCC(=O)N2CCN(CC(=O)N[C@H]3CCS(=O)(=O)C3)CC2)CCC(=O)N1,-100.833
CC1CC(N)CCN1S(=O)(=O)C=2C=CC(Br)=C(Cl)C2,-99.1013
CC(CN1CCCC1=O)NC(=O)NCC=2C=CC(=CC2)S(C)(=O)=O,-125.03
O=C1NC(=O)[C@H](CC(=O)N2CCO[C@]3(CCN(C(=O)CCc4ncc[nH]4)C3)C2)N1,-115.9146
COC(=O)C=1C=C(C=C2NC=CC12)NC(=O)N3CC(OC(C)(C)C3)C(F)(F)F,-107.0342
CC(=O)OC[C@@H]1OC[C@@](OC(C)=O)(n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@@H]1OC(C)=O,-125.7625
CO[C@H](C)C(=O)N1CCOC[C@@]2(CN(C(=O)c3cc4n(n3)CCNC4=O)CCO2)C1,-114.7179
O=C(Nc1cnn(CC(=O)N2CCOCC2)c1)C(=O)N1CCC[C@H]1C(=O)NC1CC1,-136.0058
O=C(NC[C@H](O)CO)C(=O)Nc1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1,-123.6101
CN(CC(=O)N[C@H]1CC[C@H](NC(=O)CN(C)S(C)(=O)=O)CC1)S(C)(=O)=O,-109.4636
C[C@H]1CN(S(=O)(=O)N2CCN(C(=O)CN3CCN(C)CC3)CC2)C[C@H](C)O1,-109.7232
CN(C)S(=O)(=O)CCn1c(-c2cnccn2)nnc1N1CCN2C(=O)NC[C@@H]2C1,-120.5719
COC(=O)CN(CC(=O)OC)C(=O)C1=NN([C@H]2CCS(=O)(=O)C2)C(=O)CC1,-120.3567
O=C(Cc1cccnc1)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)CN1C(=O)CNC1=O)C2,-120.21
CNC(=O)C=1C=CC=C(C1)NC(=O)C(N)CC=2C=CC=CC2,-108.649
CN(C)C(=O)Cn1nc2n(c1=O)CCN(C(=O)N[C@H]1CCC(=O)N[C@H]1C1CC1)C2,-123.9023
CN(C)S(=O)(=O)c1cc(C(=O)N2CCN(C(=O)C(=O)NC3CC3)CC2)n(C)c1,-134.1757
CS(=O)(=O)NC[C@@H]1CCCN(C(=O)[C@H]2CC(=O)N(CCN3CCOCC3)C2)C1,-106.5291
CC[C@H](C)[C@H](N)C(=O)N1CC[C@H]2CO[C@@H](CNC(=O)CN(CCO)CCO)[C@H]2C1,-118.7872
CN(C)c1ccncc1C(=O)N1CCO[C@@]2(COCCN(C(=O)CNC(=N)N)C2)C1,-112.5259
"O=C(N[C@@H]1CC(CN2C=CC=N2)C[C@H]1O)C3=CC=C(O3)C4=CC=CO4 |&1:3,13,r|",-124.04
NS(=O)(=O)[C@H]1CCN(C(=O)C(=O)NC[C@@]2(N3CCOCC3)CCSC2)C1,-121.3643
COC=1C=CC(=CC1F)C(C)NC(=O)N2CCCCCC2C=3C=CN=CC3,-116.3931
O=C(C1=CSC(=N1)C=2C=CSC2)N(CC=3C=CC(F)=CC3)C4CC4,-114.7002
O=C1CN(C(=O)CN2CC3(C[C@H](NC(=O)[C@@H]4C[C@@H]5O[C@H]4[C@H]4C[C@@H]54)CO3)C2)CCN1,-119.0944
CN1C(=O)C(=O)N(CC(=O)N[C@@H]2CN(C(=O)[C@@H]3C[C@@H]4O[C@H]3[C@H]3C[C@@H]43)C[C@H]2O)C1=O,-124.5388
Cn1nc(CC(=O)OCC(=O)c2c(N)n(C)c(=O)n(C)c2=O)c2ccccc2c1=O,-138.2628
O=C1C[C@@]2(CCOC2)CN1CN1CCN(S(=O)(=O)[C@@H]2CCS(=O)(=O)C2)CC1,-97.265
NC(=O)CNC(=O)c1cc(S(=O)(=O)N2CCOCC2)ccc1N1CCOCC1,-131.7365
C[C@@](O)(CC(=O)O)CC(=O)N1CCO[C@@]2(CCN(C(=O)CCS(C)(=O)=O)C2)C1,-117.3196
O=C(COC(=O)[C@H]1CNC(=O)N1)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1,-130.409
